-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 03/08/2019 through 11/08/2020 in LST
Location: Latitude  51.066   Longitude -114.0937 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1289.78 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PS                      MERRA-2 Surface Pressure (kPa) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,T2MDEW,WS10M,WD10M,PRECTOTCORR
2020,1,10,16,0.0,-9.13,95.42,85.53,-10.21,2.11,187.1,2.63
2020,1,10,17,0.0,-9.16,95.62,85.49,-10.21,2.01,192.0,2.81
2020,1,10,18,0.0,-9.16,96.06,85.44,-10.2,1.9,198.1,3.04
2020,1,10,19,0.0,-9.21,95.97,85.42,-10.23,1.97,213.2,3.46
2020,1,10,20,0.0,-9.16,95.53,85.41,-10.23,2.06,234.1,3.1
2020,1,10,21,0.0,-9.08,94.85,85.4,-10.21,2.21,249.8,2.56
2020,1,10,22,0.0,-9.0,94.19,85.4,-10.23,2.26,262.4,2.04
2020,1,10,23,0.0,-9.0,93.23,85.41,-10.33,2.25,277.2,0.94
2020,1,11,0,0.0,-9.25,93.38,85.45,-10.58,2.28,293.5,0.21
2020,1,11,1,0.0,-9.82,93.61,85.51,-11.12,2.38,299.5,0.06
2020,1,11,2,0.0,-11.39,94.57,85.55,-12.56,2.55,297.8,0.01
2020,1,11,3,0.0,-13.39,95.41,85.56,-14.38,2.66,295.6,0.0
2020,1,11,4,0.0,-14.65,95.82,85.56,-15.54,2.77,293.6,0.01
2020,1,11,5,0.0,-15.31,95.01,85.58,-16.26,2.91,294.5,0.01
2020,1,11,6,0.0,-15.48,93.08,85.61,-16.58,2.85,296.9,0.01
2020,1,11,7,0.0,-14.88,90.57,85.65,-16.35,2.76,298.3,0.03
2020,1,11,8,0.03,-13.6,87.91,85.7,-15.45,2.33,297.0,0.04
2020,1,11,9,0.08,-11.7,87.57,85.72,-13.73,1.56,304.3,0.06
2020,1,11,10,0.17,-9.91,86.69,85.7,-12.07,0.88,310.4,0.12
2020,1,11,11,0.25,-9.12,87.63,85.64,-11.21,0.27,291.8,0.2
2020,1,11,12,0.22,-8.67,89.33,85.57,-10.51,0.53,184.3,0.23
2020,1,11,13,0.12,-8.27,90.73,85.53,-9.97,0.95,165.4,0.22
2020,1,11,14,0.05,-8.36,93.71,85.51,-9.69,1.12,147.7,0.22
2020,1,11,15,0.03,-9.88,96.16,85.48,-10.89,1.54,141.3,0.09
2020,1,11,16,0.0,-12.21,98.48,85.44,-12.9,1.99,153.2,0.04
2020,1,11,17,0.0,-13.66,99.81,85.4,-14.15,2.41,171.6,0.1
2020,1,11,18,0.0,-13.68,98.46,85.34,-14.28,2.75,186.5,0.15
2020,1,11,19,0.0,-13.2,96.3,85.3,-14.12,2.78,196.5,0.53
2020,1,11,20,0.0,-12.65,93.63,85.31,-13.91,2.65,218.3,0.63
2020,1,11,21,0.0,-12.37,93.99,85.4,-13.64,2.04,270.3,0.09
2020,1,11,22,0.0,-12.96,95.2,85.56,-14.11,2.91,341.6,0.2
2020,1,11,23,0.0,-15.15,95.49,85.74,-16.28,4.84,9.4,0.28
2020,1,12,0,0.0,-17.54,97.34,85.9,-18.42,5.35,15.4,0.39
2020,1,12,1,0.0,-19.12,94.75,86.0,-20.01,4.0,14.8,0.37
2020,1,12,2,0.0,-20.12,93.52,86.09,-21.02,3.5,17.5,0.4
2020,1,12,3,0.0,-21.11,94.02,86.15,-22.01,3.35,23.4,0.38
2020,1,12,4,0.0,-21.93,93.8,86.2,-22.81,2.91,28.8,0.38
2020,1,12,5,0.0,-22.69,94.11,86.25,-23.52,2.26,35.8,0.4
2020,1,12,6,0.0,-23.34,92.93,86.29,-24.12,1.61,50.6,0.43
2020,1,12,7,0.0,-23.78,93.19,86.3,-24.57,1.34,71.7,0.38
2020,1,12,8,0.03,-23.52,90.83,86.31,-24.56,1.57,91.1,0.38
2020,1,12,9,0.08,-22.97,89.62,86.29,-24.24,1.99,96.1,0.36
2020,1,12,10,0.17,-22.54,87.6,86.26,-23.89,2.33,91.2,0.35
2020,1,12,11,0.22,-22.23,88.27,86.21,-23.6,2.77,86.1,0.44
2020,1,12,12,0.22,-22.42,88.18,86.17,-23.7,3.23,81.4,0.63
2020,1,12,13,0.12,-23.19,89.62,86.17,-24.33,3.35,76.2,0.95
2020,1,12,14,0.05,-24.16,90.61,86.19,-25.22,3.31,71.9,1.06
2020,1,12,15,0.03,-25.1,90.68,86.22,-26.11,3.1,70.6,1.12
2020,1,12,16,0.0,-25.84,90.54,86.24,-26.83,2.58,69.6,1.53
2020,1,12,17,0.0,-26.31,89.94,86.24,-27.32,2.17,68.4,2.7
2020,1,12,18,0.0,-26.71,91.04,86.23,-27.75,2.04,62.9,2.84
2020,1,12,19,0.0,-27.06,88.95,86.23,-28.14,2.0,56.6,3.75
2020,1,12,20,0.0,-27.35,88.82,86.22,-28.45,1.79,52.0,4.49
2020,1,12,21,0.0,-27.56,87.89,86.2,-28.69,1.65,47.7,3.61
2020,1,12,22,0.0,-27.52,87.5,86.17,-28.72,1.46,45.3,2.19
2020,1,12,23,0.0,-27.42,86.58,86.14,-28.77,1.3,50.9,1.27
2020,1,13,0,0.0,-27.38,83.42,86.12,-29.0,1.26,56.7,0.74
2020,1,13,1,0.0,-27.5,84.45,86.12,-29.29,1.21,52.4,0.56
2020,1,13,2,0.0,-27.7,83.34,86.15,-29.54,1.2,46.0,0.8
2020,1,13,3,0.0,-27.9,85.06,86.14,-29.65,1.27,42.8,0.81
2020,1,13,4,0.0,-27.98,85.75,86.14,-29.66,1.25,53.8,0.6
2020,1,13,5,0.0,-28.1,83.85,86.16,-29.75,1.24,65.7,0.41
2020,1,13,6,0.0,-28.3,85.61,86.18,-29.94,1.26,74.3,0.32
2020,1,13,7,0.0,-28.58,84.98,86.2,-30.16,1.4,89.6,0.26
2020,1,13,8,0.03,-28.38,86.35,86.22,-29.83,1.52,109.1,0.17
2020,1,13,9,0.08,-26.4,85.71,86.22,-28.04,1.6,121.7,0.13
2020,1,13,10,0.15,-24.85,84.13,86.21,-26.61,1.7,119.3,0.12
2020,1,13,11,0.25,-23.59,83.72,86.18,-25.34,1.78,110.1,0.15
2020,1,13,12,0.25,-22.56,85.95,86.16,-24.24,2.08,100.6,0.18
2020,1,13,13,0.15,-22.19,87.89,86.17,-23.65,2.45,91.6,0.16
2020,1,13,14,0.05,-22.64,90.16,86.23,-23.78,2.79,87.9,0.2
2020,1,13,15,0.03,-23.84,93.74,86.29,-24.62,2.82,85.9,0.27
2020,1,13,16,0.0,-25.31,95.02,86.36,-25.91,2.69,85.1,0.33
2020,1,13,17,0.0,-26.18,93.88,86.4,-26.78,2.52,84.8,0.36
2020,1,13,18,0.0,-26.87,92.74,86.43,-27.48,2.16,84.7,0.39
2020,1,13,19,0.0,-27.59,94.11,86.44,-28.22,1.91,88.5,0.4
2020,1,13,20,0.0,-28.42,93.13,86.44,-29.08,1.92,94.5,0.38
2020,1,13,21,0.0,-29.12,93.42,86.43,-29.84,2.01,100.9,0.37
2020,1,13,22,0.0,-29.6,91.15,86.41,-30.37,2.16,108.4,0.37
2020,1,13,23,0.0,-30.01,91.42,86.39,-30.73,2.32,111.8,0.36
2020,1,14,0,0.0,-30.28,94.0,86.36,-30.95,2.36,110.8,0.34
2020,1,14,1,0.0,-30.17,92.93,86.36,-30.81,2.34,109.0,0.35
2020,1,14,2,0.0,-29.97,94.63,86.34,-30.59,2.4,105.5,0.37
2020,1,14,3,0.0,-29.74,95.94,86.32,-30.34,2.41,103.9,0.4
2020,1,14,4,0.0,-29.47,93.29,86.32,-30.06,2.56,104.7,0.43
2020,1,14,5,0.0,-29.39,92.55,86.35,-29.99,2.8,106.6,0.42
2020,1,14,6,0.0,-29.62,94.8,86.37,-30.22,2.82,111.2,0.42
2020,1,14,7,0.0,-29.77,92.75,86.39,-30.4,2.85,118.0,0.31
2020,1,14,8,0.03,-29.23,91.11,86.42,-30.04,3.13,126.7,0.21
2020,1,14,9,0.08,-28.05,89.65,86.42,-29.09,3.4,133.5,0.19
2020,1,14,10,0.2,-26.83,89.69,86.38,-27.97,3.39,135.4,0.18
2020,1,14,11,0.3,-25.59,88.37,86.31,-26.8,3.34,134.0,0.16
2020,1,14,12,0.28,-24.45,89.18,86.26,-25.68,3.32,129.5,0.15
2020,1,14,13,0.17,-23.91,90.41,86.24,-24.99,3.22,125.7,0.21
2020,1,14,14,0.08,-24.13,92.42,86.26,-24.94,3.06,120.3,0.29
2020,1,14,15,0.03,-24.93,95.77,86.29,-25.48,2.89,111.1,0.36
2020,1,14,16,0.0,-26.02,94.76,86.36,-26.49,2.78,106.7,0.39
2020,1,14,17,0.0,-26.78,94.51,86.42,-27.27,2.87,105.1,0.44
2020,1,14,18,0.0,-27.51,96.21,86.47,-28.04,2.83,103.5,0.48
2020,1,14,19,0.0,-28.09,96.13,86.52,-28.64,2.54,103.4,0.43
2020,1,14,20,0.0,-28.48,93.84,86.57,-29.01,2.19,108.1,0.41
2020,1,14,21,0.0,-28.58,94.85,86.6,-29.1,1.96,114.5,0.44
2020,1,14,22,0.0,-28.28,95.08,86.64,-28.84,1.91,119.5,0.33
2020,1,14,23,0.0,-28.12,93.55,86.65,-28.66,1.95,124.3,0.17
2020,1,15,0,0.0,-28.54,94.53,86.66,-29.0,1.92,127.8,0.08
2020,1,15,1,0.0,-29.49,97.37,86.7,-29.7,2.03,124.8,0.09
2020,1,15,2,0.0,-30.05,99.57,86.74,-30.07,1.94,126.0,0.11
2020,1,15,3,0.0,-30.27,100.0,86.77,-30.27,1.79,127.1,0.11
2020,1,15,4,0.0,-30.26,100.0,86.79,-30.32,1.48,126.5,0.16
2020,1,15,5,0.0,-29.89,98.04,86.84,-30.1,1.26,128.9,0.25
2020,1,15,6,0.0,-29.49,97.57,86.87,-29.83,1.22,128.0,0.28
2020,1,15,7,0.0,-29.05,96.56,86.89,-29.53,1.37,124.6,0.24
2020,1,15,8,0.03,-28.08,93.46,86.93,-28.79,1.52,119.1,0.24
2020,1,15,9,0.08,-25.75,90.5,86.97,-26.81,1.98,117.7,0.3
2020,1,15,10,0.2,-23.63,90.63,87.0,-24.84,2.3,118.9,0.25
2020,1,15,11,0.3,-21.98,90.18,86.98,-23.23,2.51,115.4,0.07
2020,1,15,12,0.3,-20.81,90.73,86.96,-22.01,2.81,107.4,0.05
2020,1,15,13,0.2,-20.68,93.97,86.99,-21.59,3.03,101.6,0.22
2020,1,15,14,0.08,-21.49,97.0,87.05,-22.09,3.29,98.9,0.43
2020,1,15,15,0.03,-23.01,99.86,87.08,-23.44,3.72,96.8,0.51
2020,1,15,16,0.0,-24.75,99.26,87.1,-25.17,3.85,100.5,0.49
2020,1,15,17,0.0,-26.06,98.46,87.14,-26.51,3.75,109.9,0.43
2020,1,15,18,0.0,-26.96,97.06,87.14,-27.44,3.56,118.1,0.35
2020,1,15,19,0.0,-27.44,96.23,87.11,-27.94,3.47,127.3,0.23
2020,1,15,20,0.0,-27.5,96.79,87.08,-28.01,3.59,135.7,0.19
2020,1,15,21,0.0,-27.38,95.54,87.02,-27.9,3.81,136.5,0.19
2020,1,15,22,0.0,-27.3,94.7,86.95,-27.83,3.93,137.4,0.39
2020,1,15,23,0.0,-27.25,94.14,86.88,-27.79,4.03,136.6,0.3
2020,1,16,0,0.0,-27.39,95.42,86.82,-27.89,4.07,136.6,0.23
2020,1,16,1,0.0,-27.75,96.05,86.79,-28.24,4.06,137.0,0.58
2020,1,16,2,0.0,-28.17,94.15,86.76,-28.67,4.01,138.4,1.52
2020,1,16,3,0.0,-28.51,94.29,86.71,-28.99,3.7,138.0,1.67
2020,1,16,4,0.0,-28.83,94.12,86.64,-29.3,3.3,136.0,1.51
2020,1,16,5,0.0,-29.1,96.69,86.56,-29.57,2.96,135.5,1.37
2020,1,16,6,0.0,-29.33,95.55,86.5,-29.78,2.58,140.2,1.34
2020,1,16,7,0.0,-29.25,94.67,86.42,-29.7,2.42,146.4,0.83
2020,1,16,8,0.03,-28.06,95.66,86.36,-28.57,2.38,153.5,0.57
2020,1,16,9,0.08,-25.45,96.3,86.31,-26.14,2.44,151.7,0.33
2020,1,16,10,0.22,-22.84,97.26,86.24,-23.59,2.64,145.0,0.18
2020,1,16,11,0.35,-20.54,98.87,86.16,-21.27,2.68,138.5,0.11
2020,1,16,12,0.32,-18.84,100.0,86.09,-19.52,2.85,127.9,0.1
2020,1,16,13,0.17,-18.36,100.0,86.07,-18.87,3.12,120.7,0.39
2020,1,16,14,0.08,-19.13,100.0,86.07,-19.49,3.1,113.3,0.9
2020,1,16,15,0.03,-20.69,100.0,86.09,-21.01,2.99,95.6,1.2
2020,1,16,16,0.0,-22.46,100.0,86.14,-22.82,2.89,81.8,1.52
2020,1,16,17,0.0,-24.09,100.0,86.18,-24.5,2.89,67.6,1.68
2020,1,16,18,0.0,-25.53,100.0,86.18,-25.98,2.62,58.2,1.7
2020,1,16,19,0.0,-26.33,100.0,86.17,-26.84,1.8,52.4,1.86
2020,1,16,20,0.0,-26.31,100.0,86.11,-26.8,1.09,48.7,1.69
2020,1,16,21,0.0,-25.77,100.0,86.06,-26.2,0.65,50.7,1.5
2020,1,16,22,0.0,-25.11,100.0,86.03,-25.51,0.66,49.3,1.95
2020,1,16,23,0.0,-24.54,100.0,86.01,-24.92,0.8,35.3,2.49
2020,1,17,0,0.0,-24.26,100.0,86.01,-24.69,1.45,21.1,4.19
2020,1,17,1,0.0,-24.28,100.0,86.08,-24.73,1.9,10.3,5.49
2020,1,17,2,0.0,-24.41,100.0,86.15,-24.87,2.24,7.4,5.18
2020,1,17,3,0.0,-24.49,100.0,86.21,-24.92,2.2,8.1,4.3
2020,1,17,4,0.0,-24.43,100.0,86.28,-24.81,2.02,11.1,2.68
2020,1,17,5,0.0,-24.5,100.0,86.34,-24.8,1.61,15.2,1.29
2020,1,17,6,0.0,-24.65,100.0,86.41,-24.85,1.25,12.9,0.53
2020,1,17,7,0.0,-24.64,100.0,86.46,-24.8,1.03,8.4,0.2
2020,1,17,8,0.03,-23.7,98.51,86.54,-23.99,0.9,346.6,0.08
2020,1,17,9,0.1,-21.33,98.09,86.61,-21.9,1.16,319.2,0.05
2020,1,17,10,0.25,-18.68,95.12,86.66,-19.68,1.17,316.4,0.03
2020,1,17,11,0.32,-16.42,93.25,86.69,-17.72,0.97,309.1,0.04
2020,1,17,12,0.35,-14.3,89.33,86.74,-16.0,0.93,306.3,0.05
2020,1,17,13,0.2,-13.65,89.46,86.82,-15.34,0.59,326.0,0.07
2020,1,17,14,0.08,-14.89,95.35,86.93,-15.8,0.28,42.1,0.12
2020,1,17,15,0.03,-17.76,100.0,87.04,-18.04,0.45,91.3,0.12
2020,1,17,16,0.0,-20.05,100.0,87.14,-20.05,0.36,155.6,0.12
2020,1,17,17,0.0,-21.2,100.0,87.19,-21.21,0.96,232.2,0.12
2020,1,17,18,0.0,-21.79,100.0,87.23,-21.87,1.33,246.5,0.12
2020,1,17,19,0.0,-22.31,100.0,87.25,-22.43,1.49,251.2,0.11
2020,1,17,20,0.0,-22.64,100.0,87.27,-22.73,1.62,254.6,0.09
2020,1,17,21,0.0,-22.98,100.0,87.31,-22.99,1.76,258.5,0.07
2020,1,17,22,0.0,-23.29,100.0,87.36,-23.16,1.84,264.1,0.03
2020,1,17,23,0.0,-23.95,100.0,87.4,-23.54,1.77,268.7,0.02
2020,1,18,0,0.0,-24.18,100.0,87.42,-23.72,1.64,276.0,0.02
2020,1,18,1,0.0,-24.48,100.0,87.47,-24.11,1.55,286.5,0.01
2020,1,18,2,0.0,-24.78,100.0,87.52,-24.58,1.55,293.6,0.01
2020,1,18,3,0.0,-24.91,100.0,87.56,-24.9,1.57,294.9,0.01
2020,1,18,4,0.0,-24.68,96.96,87.59,-24.93,1.57,294.4,0.01
2020,1,18,5,0.0,-24.03,94.95,87.61,-24.66,1.41,297.8,0.0
2020,1,18,6,0.0,-22.7,88.62,87.63,-24.05,1.03,292.3,0.0
2020,1,18,7,0.0,-21.89,85.17,87.64,-23.56,0.84,276.9,0.01
2020,1,18,8,0.03,-20.44,82.55,87.65,-22.5,0.4,271.4,0.02
2020,1,18,9,0.1,-18.64,77.88,87.64,-21.37,0.33,104.0,0.08
2020,1,18,10,0.22,-16.98,85.01,87.64,-18.94,0.82,112.2,0.3
2020,1,18,11,0.32,-15.87,90.47,87.62,-17.3,1.19,121.5,0.72
2020,1,18,12,0.32,-15.25,94.96,87.58,-16.35,1.52,123.2,0.58
2020,1,18,13,0.22,-14.64,97.95,87.54,-15.5,1.86,133.5,0.16
2020,1,18,14,0.08,-14.33,99.94,87.5,-14.97,2.09,136.9,0.05
2020,1,18,15,0.03,-15.1,100.0,87.45,-15.45,1.77,143.7,0.05
2020,1,18,16,0.0,-15.97,100.0,87.4,-16.25,1.86,169.8,0.09
2020,1,18,17,0.0,-15.84,100.0,87.34,-16.14,2.16,198.6,0.07
2020,1,18,18,0.0,-15.28,100.0,87.3,-15.61,2.35,213.6,0.05
2020,1,18,19,0.0,-14.72,100.0,87.28,-15.11,2.65,221.9,0.05
2020,1,18,20,0.0,-13.87,99.4,87.28,-14.42,2.92,227.4,0.02
2020,1,18,21,0.0,-12.89,98.61,87.3,-13.55,3.07,232.5,0.01
2020,1,18,22,0.0,-12.51,99.35,87.32,-13.12,3.33,237.9,0.21
2020,1,18,23,0.0,-12.26,99.82,87.36,-12.84,3.74,242.6,0.2
2020,1,19,0,0.0,-11.6,99.69,87.39,-12.21,3.79,244.2,0.18
2020,1,19,1,0.0,-11.03,100.0,87.42,-11.6,3.9,245.3,0.14
2020,1,19,2,0.0,-10.71,100.0,87.44,-11.23,4.12,248.0,0.14
2020,1,19,3,0.0,-10.22,100.0,87.43,-10.76,4.29,250.5,0.12
2020,1,19,4,0.0,-9.75,100.0,87.43,-10.29,4.35,254.7,0.1
2020,1,19,5,0.0,-9.47,100.0,87.43,-10.03,4.42,257.1,0.1
2020,1,19,6,0.0,-9.3,100.0,87.42,-9.85,4.55,255.4,0.1
2020,1,19,7,0.0,-8.97,99.59,87.4,-9.6,4.64,253.2,0.08
2020,1,19,8,0.03,-7.29,95.74,87.4,-8.37,4.58,252.1,0.06
2020,1,19,9,0.1,-4.67,91.98,87.38,-6.13,4.6,251.8,0.05
2020,1,19,10,0.22,-2.47,91.24,87.36,-3.92,4.42,250.7,0.04
2020,1,19,11,0.45,-0.92,91.74,87.32,-2.17,3.95,249.0,0.04
2020,1,19,12,0.4,-0.37,93.29,87.29,-1.36,3.55,250.2,0.03
2020,1,19,13,0.25,-0.48,95.08,87.28,-1.23,3.46,250.4,0.03
2020,1,19,14,0.1,-0.89,97.39,87.29,-1.37,3.49,249.7,0.04
2020,1,19,15,0.03,-1.81,99.3,87.3,-2.14,3.67,250.7,0.04
2020,1,19,16,0.0,-2.44,99.63,87.29,-2.8,3.92,254.3,0.02
2020,1,19,17,0.0,-2.46,98.66,87.28,-2.93,4.03,256.8,0.02
2020,1,19,18,0.0,-2.41,98.52,87.27,-2.9,4.11,256.6,0.02
2020,1,19,19,0.0,-2.78,99.58,87.25,-3.16,4.31,256.3,0.02
2020,1,19,20,0.0,-3.44,100.0,87.22,-3.75,4.58,256.5,0.03
2020,1,19,21,0.0,-3.64,99.88,87.19,-4.02,4.89,256.4,0.02
2020,1,19,22,0.0,-3.63,99.44,87.15,-4.08,5.07,256.2,0.02
2020,1,19,23,0.0,-3.83,99.51,87.1,-4.29,5.01,256.9,0.01
2020,1,20,0,0.0,-4.14,99.22,87.06,-4.63,4.95,257.2,0.04
2020,1,20,1,0.0,-4.21,98.49,87.04,-4.82,5.04,254.8,0.04
2020,1,20,2,0.0,-4.01,97.42,87.0,-4.73,4.98,252.8,0.03
2020,1,20,3,0.0,-3.79,97.43,86.94,-4.51,4.84,251.3,0.01
2020,1,20,4,0.0,-3.57,97.7,86.87,-4.24,4.76,249.1,0.01
2020,1,20,5,0.0,-2.92,96.77,86.8,-3.67,4.83,247.1,0.01
2020,1,20,6,0.0,-1.93,94.88,86.76,-2.83,5.09,246.5,0.01
2020,1,20,7,0.0,-1.3,94.28,86.72,-2.23,5.36,246.6,0.01
2020,1,20,8,0.03,-0.74,93.34,86.68,-1.76,5.42,245.9,0.01
2020,1,20,9,0.08,-0.27,92.52,86.63,-1.37,5.22,245.2,0.09
2020,1,20,10,0.17,0.08,91.93,86.59,-1.06,4.91,244.9,0.25
2020,1,20,11,0.25,0.36,91.79,86.53,-0.8,4.48,245.8,0.11
2020,1,20,12,0.4,0.5,92.13,86.49,-0.6,4.18,246.0,0.01
2020,1,20,13,0.25,0.54,92.92,86.46,-0.44,3.9,248.6,0.0
2020,1,20,14,0.1,0.22,94.86,86.44,-0.5,3.72,252.1,0.0
2020,1,20,15,0.03,-0.35,96.87,86.43,-0.82,3.46,253.4,0.0
2020,1,20,16,0.0,-1.0,97.29,86.4,-1.48,3.42,251.2,0.0
2020,1,20,17,0.0,-1.42,96.39,86.38,-2.08,3.63,248.9,0.0
2020,1,20,18,0.0,-1.66,95.2,86.36,-2.54,3.96,248.0,0.0
2020,1,20,19,0.0,-1.56,92.82,86.32,-2.72,4.44,248.2,0.0
2020,1,20,20,0.0,-1.55,91.91,86.27,-2.85,4.91,249.3,0.02
2020,1,20,21,0.0,-1.5,90.97,86.22,-2.91,5.25,252.3,0.04
2020,1,20,22,0.0,-1.5,90.69,86.19,-2.95,5.37,255.3,0.0
2020,1,20,23,0.0,-1.69,91.08,86.18,-3.12,5.13,258.8,0.0
2020,1,21,0,0.0,-2.07,91.59,86.17,-3.45,4.76,261.7,0.0
2020,1,21,1,0.0,-2.52,92.33,86.17,-3.82,4.19,263.4,0.0
2020,1,21,2,0.0,-2.89,93.23,86.17,-4.11,3.79,264.4,0.0
2020,1,21,3,0.0,-3.3,93.82,86.15,-4.45,3.54,263.4,0.0
2020,1,21,4,0.0,-4.17,94.58,86.14,-5.28,3.5,262.0,0.0
2020,1,21,5,0.0,-5.31,94.7,86.13,-6.45,3.52,260.2,0.0
2020,1,21,6,0.0,-6.03,93.59,86.11,-7.36,3.56,258.8,0.0
2020,1,21,7,0.0,-6.89,91.47,86.07,-8.47,3.34,257.5,0.0
2020,1,21,8,0.05,-5.23,87.3,86.03,-7.34,3.21,256.5,0.0
2020,1,21,9,0.12,-1.7,85.51,85.99,-3.93,2.7,253.4,0.0
2020,1,21,10,0.3,0.18,85.93,85.95,-1.88,2.2,248.4,0.0
2020,1,21,11,0.45,0.64,86.05,85.88,-1.41,1.92,241.7,0.0
2020,1,21,12,0.43,0.75,89.13,85.81,-0.82,1.65,229.2,0.0
2020,1,21,13,0.22,0.62,89.91,85.75,-0.81,1.75,212.4,0.0
2020,1,21,14,0.08,0.15,91.42,85.7,-1.05,1.94,198.6,0.03
2020,1,21,15,0.03,-1.1,95.55,85.68,-1.85,2.28,196.5,0.47
2020,1,21,16,0.0,-1.77,98.41,85.66,-2.18,2.51,204.0,1.91
2020,1,21,17,0.0,-1.46,99.68,85.64,-1.69,2.59,214.6,3.79
2020,1,21,18,0.0,-1.33,99.84,85.63,-1.52,2.71,226.6,4.42
2020,1,21,19,0.0,-1.57,98.53,85.62,-1.96,3.13,240.1,4.17
2020,1,21,20,0.0,-2.04,96.64,85.63,-2.75,3.44,250.1,2.72
2020,1,21,21,0.0,-2.43,93.83,85.65,-3.56,3.62,254.1,0.87
2020,1,21,22,0.0,-2.9,92.21,85.68,-4.26,3.8,254.9,0.5
2020,1,21,23,0.0,-3.55,92.04,85.74,-4.98,4.03,253.7,0.05
2020,1,22,0,0.0,-4.57,92.87,85.82,-5.99,4.24,254.0,0.02
2020,1,22,1,0.0,-5.42,92.84,85.89,-6.86,4.25,252.8,0.02
2020,1,22,2,0.0,-6.0,92.77,85.92,-7.47,4.21,253.2,0.02
2020,1,22,3,0.0,-6.37,92.72,85.94,-7.86,4.23,255.5,0.02
2020,1,22,4,0.0,-6.62,92.79,85.96,-8.08,4.25,256.1,0.02
2020,1,22,5,0.0,-6.78,93.31,85.98,-8.21,4.27,255.5,0.01
2020,1,22,6,0.0,-6.84,93.41,86.0,-8.24,4.31,255.6,0.02
2020,1,22,7,0.0,-6.74,93.45,86.04,-8.15,4.43,257.0,0.05
2020,1,22,8,0.05,-5.32,90.51,86.1,-7.01,4.58,259.1,0.05
2020,1,22,9,0.1,-3.26,88.18,86.16,-5.2,4.7,260.4,0.04
2020,1,22,10,0.28,-1.43,87.13,86.22,-3.4,4.51,260.3,0.04
2020,1,22,11,0.43,-0.06,87.13,86.25,-1.93,4.08,260.5,0.07
2020,1,22,12,0.43,0.45,87.45,86.3,-1.39,3.58,263.6,0.16
2020,1,22,13,0.22,0.43,87.86,86.36,-1.33,3.23,265.4,0.15
2020,1,22,14,0.1,-0.59,91.2,86.42,-1.91,2.82,268.0,0.05
2020,1,22,15,0.03,-3.52,96.25,86.49,-4.39,3.04,267.9,0.02
2020,1,22,16,0.0,-6.08,98.28,86.56,-6.8,3.43,265.0,0.01
2020,1,22,17,0.0,-6.56,95.0,86.62,-7.68,3.6,262.3,0.01
2020,1,22,18,0.0,-6.5,93.37,86.67,-7.88,3.87,260.0,0.01
2020,1,22,19,0.0,-6.75,93.82,86.68,-8.08,4.0,260.5,0.01
2020,1,22,20,0.0,-6.94,94.16,86.69,-8.25,4.14,261.8,0.02
2020,1,22,21,0.0,-7.11,93.93,86.71,-8.44,4.27,261.4,0.03
2020,1,22,22,0.0,-7.35,93.82,86.74,-8.71,4.36,261.0,0.03
2020,1,22,23,0.0,-7.68,93.5,86.74,-9.06,4.25,260.5,0.03
2020,1,23,0,0.0,-7.95,93.49,86.73,-9.36,4.2,258.9,0.04
2020,1,23,1,0.0,-8.31,93.71,86.72,-9.69,3.94,255.2,0.03
2020,1,23,2,0.0,-8.49,93.31,86.71,-9.87,3.8,251.9,0.02
2020,1,23,3,0.0,-8.29,93.49,86.68,-9.66,3.69,247.0,0.01
2020,1,23,4,0.0,-7.43,93.09,86.64,-8.85,3.59,242.8,0.01
2020,1,23,5,0.0,-6.32,92.65,86.61,-7.77,3.37,240.5,0.12
2020,1,23,6,0.0,-5.36,92.38,86.56,-6.78,3.27,238.3,0.91
2020,1,23,7,0.0,-4.71,93.04,86.5,-6.04,3.23,235.5,0.38
2020,1,23,8,0.03,-3.76,92.27,86.43,-5.14,3.21,233.7,0.12
2020,1,23,9,0.1,-2.33,89.72,86.38,-3.97,3.54,230.7,1.17
2020,1,23,10,0.25,-1.22,89.75,86.34,-2.8,3.72,231.6,0.84
2020,1,23,11,0.4,-0.29,90.24,86.31,-1.71,3.74,236.0,0.39
2020,1,23,12,0.47,0.36,90.64,86.28,-0.98,3.98,240.7,0.32
2020,1,23,13,0.25,0.55,91.12,86.26,-0.73,4.16,244.4,0.09
2020,1,23,14,0.1,0.59,91.26,86.23,-0.64,4.37,248.4,0.03
2020,1,23,15,0.03,0.45,91.95,86.21,-0.67,4.55,250.1,0.02
2020,1,23,16,0.0,0.17,92.93,86.2,-0.81,4.65,251.6,0.01
